Mode	X(mm)	Y(mm)	Z(mm)	Pmod	tParam
0	43.04965	27.85463	0.0	1	0.812
1	42.94255	27.866531	0.0	0	0.00107589496180438
0	42.94255	28.396088	0.0	1	0.812
1	42.83545	28.425827	0.0	0	0.0010759137534144259
0	42.83545	27.896286	0.0	1	0.812
1	42.72835	27.884384	0.0	0	0.00108322369053937
0	42.72835	28.40799	0.0	1	0.812
1	42.62125	28.425827	0.0	0	0.0010612562959408933
0	42.62125	27.884384	0.0	1	0.812
1	42.51415	27.836777	0.0	0	0.0010796063052005422
0	42.51415	28.402039	0.0	1	0.812
1	42.40705	28.419876	0.0	0	0.001071507120368409
0	42.40705	27.789185	0.0	1	0.812
1	42.294	27.735626	0.0	0	0.0010751996721545254
0	42.294	28.402039	0.0	1	0.812
1	42.1869	28.419876	0.0	0	0.0010589825108731077
0	42.1869	27.62259	0.0	1	0.812
1	42.0798	27.473831	0.0	0	0.0010811566132034045
0	42.0798	28.40799	0.0	1	0.812
1	41.9727	28.40799	0.0	0	0.0005675818532573373
0	41.9727	17.29338	0.0	1	0.812
1	41.8656	17.25769	0.0	0	0.000555752533408338
0	41.8656	28.402039	0.0	1	0.812
1	41.7585	28.419876	0.0	0	0.0005630812621468806
0	41.7585	17.281479	0.0	1	0.812
1	41.6514	17.269577	0.0	0	0.0005611551219004696
0	41.6514	28.40799	0.0	1	0.812
1	41.5443	28.40799	0.0	0	0.0005703892404618216
0	41.53835	17.275528	0.0	1	0.812
1	41.43125	17.275528	0.0	0	0.0005621604731516072
0	41.43125	28.396088	0.0	1	0.812
1	41.32415	28.425827	0.0	0	0.0005538451847755255
0	41.32415	17.281479	0.0	1	0.812
1	41.21705	17.269577	0.0	0	0.0005703911992718247
0	41.21705	28.402039	0.0	1	0.812
1	41.10995	28.419876	0.0	0	0.000555752533408338
0	41.10995	17.275528	0.0	1	0.812
1	41.00285	17.275528	0.0	0	0.0005703911992718247
0	41.00285	28.40799	0.0	1	0.812
1	40.89575	28.40799	0.0	0	0.0005675818532573373
0	40.89575	17.29338	0.0	1	0.812
1	40.78865	17.25769	0.0	0	0.000555752533408338
0	40.78865	28.402039	0.0	1	0.812
1	40.68155	28.419876	0.0	0	0.0005630793043813753
0	40.6756	17.281479	0.0	1	0.812
1	40.5685	17.269577	0.0	0	0.0005630624705332821
0	40.5685	28.40799	0.0	1	0.812
1	40.4614	28.40799	0.0	0	0.0005684838506390122
0	40.4614	17.275528	0.0	1	0.812
1	40.3543	17.275528	0.0	0	0.0005621604731516072
0	40.3543	28.396088	0.0	1	0.812
